covariate_id,covariate_name,covariate_analysis_id,analysis_id,database_id
432870212,condition_era group during day -30 through 0 days relative to index: Thrombocytopenic disorder,212,3,cdm_premier_covid_v1240
432872212,condition_era group during day -30 through 0 days relative to index: Classical phenylketonuria,212,3,cdm_premier_covid_v1240
4106092212,condition_era group during day -30 through 0 days relative to index: Carrier of disorder,212,3,cdm_premier_covid_v1240
4087155212,condition_era group during day -30 through 0 days relative to index: Lump in eyelid,212,3,cdm_premier_covid_v1240
4248392212,condition_era group during day -30 through 0 days relative to index: Disease due to Papillomaviridae,212,3,cdm_premier_covid_v1240
4248429212,condition_era group during day -30 through 0 days relative to index: Gastric ulcer without hemorrhage AND without perforation,212,3,cdm_premier_covid_v1240
4249320212,condition_era group during day -30 through 0 days relative to index: Thickening of pleura,212,3,cdm_premier_covid_v1240
433038212,condition_era group during day -30 through 0 days relative to index: Closed fracture of ramus of mandible,212,3,cdm_premier_covid_v1240
375292212,condition_era group during day -30 through 0 days relative to index: Perforation of tympanic membrane,212,3,cdm_premier_covid_v1240
380733212,condition_era group during day -30 through 0 days relative to index: Otalgia,212,3,cdm_premier_covid_v1240
375393212,condition_era group during day -30 through 0 days relative to index: Laceration of skin of eyelid AND periocular area,212,3,cdm_premier_covid_v1240
380747212,condition_era group during day -30 through 0 days relative to index: Cerebral arteritis,212,3,cdm_premier_covid_v1240
380834212,condition_era group during day -30 through 0 days relative to index: Coma,212,3,cdm_premier_covid_v1240
380839212,condition_era group during day -30 through 0 days relative to index: Tuberous sclerosis syndrome,212,3,cdm_premier_covid_v1240
380859212,"condition_era group during day -30 through 0 days relative to index: Fracture of mandible, closed",212,3,cdm_premier_covid_v1240
375504212,condition_era group during day -30 through 0 days relative to index: Psychoactive substance-induced organic mental disorder,212,3,cdm_premier_covid_v1240
375519212,condition_era group during day -30 through 0 days relative to index: Alcohol withdrawal syndrome,212,3,cdm_premier_covid_v1240
375525212,condition_era group during day -30 through 0 days relative to index: Athetoid cerebral palsy,212,3,cdm_premier_covid_v1240
375527212,condition_era group during day -30 through 0 days relative to index: Headache disorder,212,3,cdm_premier_covid_v1240
375528212,condition_era group during day -30 through 0 days relative to index: Spastic hemiplegia,212,3,cdm_premier_covid_v1240
380995212,condition_era group during day -30 through 0 days relative to index: Neuromyelitis optica,212,3,cdm_premier_covid_v1240
381001212,condition_era group during day -30 through 0 days relative to index: Subjective visual disturbance,212,3,cdm_premier_covid_v1240
381003212,condition_era group during day -30 through 0 days relative to index: Primary lateral sclerosis,212,3,cdm_premier_covid_v1240
432876212,condition_era group during day -30 through 0 days relative to index: Bipolar I disorder,212,3,cdm_premier_covid_v1240
432545212,condition_era group during day -30 through 0 days relative to index: Bacterial infectious disease,212,3,cdm_premier_covid_v1240
432881212,condition_era group during day -30 through 0 days relative to index: Pancytopenia,212,3,cdm_premier_covid_v1240
443580212,condition_era group during day -30 through 0 days relative to index: Systolic heart failure,212,3,cdm_premier_covid_v1240
443236212,condition_era group during day -30 through 0 days relative to index: Hypnotic or anxiolytic dependence,212,3,cdm_premier_covid_v1240
443237212,"condition_era group during day -30 through 0 days relative to index: Manic disorder, single episode",212,3,cdm_premier_covid_v1240
443239212,condition_era group during day -30 through 0 days relative to index: Precerebral arterial occlusion,212,3,cdm_premier_covid_v1240
443115212,condition_era group during day -30 through 0 days relative to index: Closed fracture finger proximal phalanx,212,3,cdm_premier_covid_v1240
443247212,condition_era group during day -30 through 0 days relative to index: Labor and delivery complicated by fetal heart rate anomaly,212,3,cdm_premier_covid_v1240
443253212,condition_era group during day -30 through 0 days relative to index: Poisoning caused by biological substance,212,3,cdm_premier_covid_v1240
443258212,condition_era group during day -30 through 0 days relative to index: Mass in head or neck,212,3,cdm_premier_covid_v1240
443268212,condition_era group during day -30 through 0 days relative to index: Open wound of abdominal wall,212,3,cdm_premier_covid_v1240
443272212,condition_era group during day -30 through 0 days relative to index: Injury undetermined whether accidentally or purposely inflicted,212,3,cdm_premier_covid_v1240
443282212,condition_era group during day -30 through 0 days relative to index: Accidental poisoning by CNS drug,212,3,cdm_premier_covid_v1240
443283212,condition_era group during day -30 through 0 days relative to index: Poisoning by CNS drug,212,3,cdm_premier_covid_v1240
443284212,condition_era group during day -30 through 0 days relative to index: Synovitis/tenosynovitis - hand,212,3,cdm_premier_covid_v1240
443285212,condition_era group during day -30 through 0 days relative to index: Lesion of cervix,212,3,cdm_premier_covid_v1240
443287212,condition_era group during day -30 through 0 days relative to index: Foreign body in bronchus,212,3,cdm_premier_covid_v1240
4273391212,condition_era group during day -30 through 0 days relative to index: Suicidal thoughts,212,3,cdm_premier_covid_v1240
4272156212,condition_era group during day -30 through 0 days relative to index: Prurigo nodularis,212,3,cdm_premier_covid_v1240
4272162212,condition_era group during day -30 through 0 days relative to index: Diverticula of intestine,212,3,cdm_premier_covid_v1240
4273610212,condition_era group during day -30 through 0 days relative to index: Finding related to ability to walk,212,3,cdm_premier_covid_v1240
4273632212,condition_era group during day -30 through 0 days relative to index: Right ventricular failure,212,3,cdm_premier_covid_v1240
4272240212,condition_era group during day -30 through 0 days relative to index: Malaise,212,3,cdm_premier_covid_v1240
4232071212,condition_era group during day -30 through 0 days relative to index: Tonic-clonic epilepsy,212,3,cdm_premier_covid_v1240
4231591212,condition_era group during day -30 through 0 days relative to index: Right ventricular hypertrophy,212,3,cdm_premier_covid_v1240
4231746212,condition_era group during day -30 through 0 days relative to index: Enthesitis,212,3,cdm_premier_covid_v1240
81379212,condition_era group during day -30 through 0 days relative to index: Lateral epicondylitis,212,3,cdm_premier_covid_v1240
81403212,condition_era group during day -30 through 0 days relative to index: Osteopetrosis,212,3,cdm_premier_covid_v1240
81426212,condition_era group during day -30 through 0 days relative to index: Closed fracture of clavicle,212,3,cdm_premier_covid_v1240
78505212,"condition_era group during day -30 through 0 days relative to index: Localized, primary osteoarthritis of the ankle and/or foot",212,3,cdm_premier_covid_v1240
78508212,condition_era group during day -30 through 0 days relative to index: Arthralgia of the ankle and/or foot,212,3,cdm_premier_covid_v1240
78524212,condition_era group during day -30 through 0 days relative to index: Acquired deformity of finger,212,3,cdm_premier_covid_v1240
78560212,condition_era group during day -30 through 0 days relative to index: Congenital anomaly of foot,212,3,cdm_premier_covid_v1240
78579212,condition_era group during day -30 through 0 days relative to index: Closed fracture of first cervical vertebra,212,3,cdm_premier_covid_v1240
78605212,condition_era group during day -30 through 0 days relative to index: Contusion of elbow,212,3,cdm_premier_covid_v1240
78619212,condition_era group during day -30 through 0 days relative to index: Contusion of knee,212,3,cdm_premier_covid_v1240
78706212,condition_era group during day -30 through 0 days relative to index: Benign neoplasm of urinary system,212,3,cdm_premier_covid_v1240
78771212,condition_era group during day -30 through 0 days relative to index: Labyrinthine dysfunction,212,3,cdm_premier_covid_v1240
78786212,condition_era group during day -30 through 0 days relative to index: Pleurisy,212,3,cdm_premier_covid_v1240
78804212,condition_era group during day -30 through 0 days relative to index: Fibrocystic disease of breast,212,3,cdm_premier_covid_v1240
78832212,condition_era group during day -30 through 0 days relative to index: Intervertebral disc disorder with myelopathy,212,3,cdm_premier_covid_v1240
133280212,condition_era group during day -30 through 0 days relative to index: Alopecia,212,3,cdm_premier_covid_v1240
133283212,condition_era group during day -30 through 0 days relative to index: Pyoderma gangrenosum,212,3,cdm_premier_covid_v1240
4170723212,condition_era group during day -30 through 0 days relative to index: Pemphigus vulgaris,212,3,cdm_premier_covid_v1240
4170742212,condition_era group during day -30 through 0 days relative to index: Closed fracture of vertebral column,212,3,cdm_premier_covid_v1240
4170770212,condition_era group during day -30 through 0 days relative to index: Epidermoid cyst,212,3,cdm_premier_covid_v1240
4169252212,condition_era group during day -30 through 0 days relative to index: Internal injury of abdominal organ,212,3,cdm_premier_covid_v1240
4245042212,condition_era group during day -30 through 0 days relative to index: Metabolic acidosis,212,3,cdm_premier_covid_v1240
4246656212,condition_era group during day -30 through 0 days relative to index: Drug-induced glaucoma,212,3,cdm_premier_covid_v1240
